timestamp_ns,symbol,bid_px,ask_px,bid_qty,ask_qty
1700000008179565208,SYM1,252.5463,252.5716,375,451
1700000008180657647,SYM2,50.0584,50.0684,824,537
1700000008181718640,SYM3,999.3642,999.4641,680,528
1700000008182799026,SYM0,99.7178,99.7278,538,457
1700000008183848672,SYM1,252.5799,252.6051,790,554
1700000008184907591,SYM2,50.0529,50.0629,413,501
1700000008185965262,SYM3,999.5026,999.6025,599,477
1700000008187050534,SYM0,99.7084,99.7184,263,663
1700000008188135561,SYM1,252.6013,252.6266,570,619
1700000008189181718,SYM2,50.0355,50.0455,670,522
1700000008190263710,SYM3,999.4129,999.5129,697,594
1700000008191265590,SYM0,99.6698,99.6798,515,361
1700000008192364982,SYM1,252.5806,252.6059,606,268
1700000008193419534,SYM2,50.0492,50.0592,621,440
1700000008194486467,SYM3,999.6790,999.7790,430,651
1700000008195516830,SYM0,99.6591,99.6691,618,531
1700000008196520595,SYM1,252.5628,252.5880,674,830
1700000008197609811,SYM2,50.0402,50.0502,481,588
1700000008198696682,SYM3,999.7354,999.8353,345,473
1700000008199753409,SYM0,99.6212,99.6312,358,370
1700000008200789128,SYM1,252.6768,252.7021,296,770
1700000008201868522,SYM2,50.0317,50.0417,479,270
1700000008202959313,SYM3,999.6388,999.7388,817,232
1700000008204018166,SYM0,99.6344,99.6444,418,562
1700000008205047031,SYM1,252.6825,252.7078,550,428
1700000008206127889,SYM2,50.0122,50.0222,429,298
1700000008207226801,SYM3,999.7264,999.8264,572,428
1700000008208247687,SYM0,99.6462,99.6562,451,382
1700000008209304898,SYM1,252.7029,252.7281,583,490
1700000008210362900,SYM2,50.0272,50.0372,403,427
1700000008211433886,SYM3,999.6962,999.7961,428,304
1700000008212458286,SYM0,99.6222,99.6322,534,471
1700000008213552970,SYM1,252.5604,252.5857,500,517
1700000008214616294,SYM2,50.0204,50.0304,535,455
1700000008215713731,SYM3,1000.2220,1000.3221,604,504
1700000008216784110,SYM0,99.6242,99.6342,617,417
1700000008217882990,SYM1,252.5249,252.5502,516,236
1700000008218975296,SYM2,50.0154,50.0254,589,576
1700000008220060542,SYM3,1000.1438,1000.2438,726,740
1700000008221119907,SYM0,99.5926,99.6026,500,625
1700000008222147821,SYM1,252.5337,252.5590,430,634
1700000008223224369,SYM2,50.0119,50.0219,510,632
1700000008224322079,SYM3,1000.3021,1000.4022,346,327
1700000008225344390,SYM0,99.5579,99.5679,420,642
1700000008226347359,SYM1,252.4275,252.4528,467,590
1700000008227380727,SYM2,50.0275,50.0375,566,585
1700000008228418785,SYM3,1000.4519,1000.5519,678,409
1700000008229514002,SYM0,99.5653,99.5753,321,850
1700000008230574054,SYM1,252.4168,252.4421,431,408
1700000008231587686,SYM2,50.0045,50.0145,748,242
1700000008232634831,SYM3,1000.3360,1000.4361,539,368
1700000008233672251,SYM0,99.5422,99.5522,644,516
1700000008234717245,SYM1,252.4668,252.4921,484,514
1700000008235753754,SYM2,49.9817,49.9917,468,479
1700000008236819220,SYM3,1000.6332,1000.7333,497,407
1700000008237912501,SYM0,99.5590,99.5690,844,595
1700000008238983852,SYM1,252.4602,252.4855,399,422
1700000008240044833,SYM2,49.9910,50.0010,426,894
1700000008241066025,SYM3,1000.6590,1000.7591,514,756
1700000008242107023,SYM0,99.5358,99.5458,409,756
1700000008243162303,SYM1,252.3534,252.3786,473,704
1700000008244165453,SYM2,49.9822,49.9922,368,517
1700000008245259617,SYM3,1000.7403,1000.8404,882,594
1700000008246291722,SYM0,99.5315,99.5415,483,713
1700000008247357855,SYM1,252.4076,252.4328,273,502
1700000008248407128,SYM2,49.9866,49.9966,591,395
1700000008249414120,SYM3,1000.9393,1001.0394,382,881
1700000008250424042,SYM0,99.5605,99.5705,556,655
1700000008251452676,SYM1,252.3918,252.4170,533,632
1700000008252478593,SYM2,49.9815,49.9915,671,675
1700000008253542950,SYM3,1001.1516,1001.2517,647,777
1700000008254552241,SYM0,99.6059,99.6159,495,404
1700000008255633637,SYM1,252.4318,252.4571,365,703
1700000008256709838,SYM2,49.9774,49.9874,401,652
1700000008257754830,SYM3,1001.1069,1001.2070,400,415
1700000008258803045,SYM0,99.6239,99.6339,522,596
1700000008259885515,SYM1,252.4092,252.4344,373,643
1700000008260968293,SYM2,49.9817,49.9917,538,271
1700000008262005810,SYM3,1001.0712,1001.1713,679,397
1700000008263087634,SYM0,99.6173,99.6273,579,413
1700000008264174510,SYM1,252.4856,252.5108,571,452
1700000008265182598,SYM2,50.0015,50.0115,399,533
1700000008266248216,SYM3,1000.7861,1000.8862,648,771
1700000008267299906,SYM0,99.6121,99.6221,448,735
1700000008268324151,SYM1,252.5147,252.5399,802,682
1700000008269373207,SYM2,49.9858,49.9958,512,478
1700000008270400013,SYM3,1000.8499,1000.9500,846,573
1700000008271417775,SYM0,99.5927,99.6027,525,422
1700000008272444315,SYM1,252.4872,252.5124,807,540
1700000008273516002,SYM2,50.0012,50.0112,886,600
1700000008274605551,SYM3,1001.1495,1001.2497,561,433
1700000008275617553,SYM0,99.5999,99.6099,309,409
1700000008276618813,SYM1,252.6391,252.6644,492,415
1700000008277645064,SYM2,50.0120,50.0220,498,434
1700000008278647955,SYM3,1001.5183,1001.6185,445,470
1700000008279741875,SYM0,99.6214,99.6314,611,794
1700000008280828388,SYM1,252.6585,252.6838,595,671
1700000008281869936,SYM2,50.0089,50.0189,474,980
1700000008282932648,SYM3,1001.5951,1001.6952,418,433
1700000008283950513,SYM0,99.6304,99.6404,329,622
1700000008285003812,SYM1,252.6332,252.6584,731,509
1700000008286081714,SYM2,50.0312,50.0412,750,750
1700000008287178841,SYM3,1001.8308,1001.9310,1117,413
1700000008288213181,SYM0,99.6403,99.6503,319,409
1700000008289291933,SYM1,252.6389,252.6642,523,329
1700000008290382623,SYM2,50.0362,50.0462,673,442
1700000008291447317,SYM3,1001.8060,1001.9061,519,869
1700000008292462519,SYM0,99.6416,99.6516,421,531
1700000008293553720,SYM1,252.5694,252.5947,455,355
1700000008294583053,SYM2,50.0442,50.0542,531,638
1700000008295604387,SYM3,1001.6073,1001.7075,290,304
1700000008296611038,SYM0,99.6147,99.6247,430,454
1700000008297699830,SYM1,252.5050,252.5303,313,665
1700000008298720511,SYM2,50.0513,50.0613,839,679
1700000008299797856,SYM3,1001.7716,1001.8718,592,519
1700000008300885767,SYM0,99.6183,99.6283,647,801
1700000008301977019,SYM1,252.4869,252.5121,545,683
1700000008302996891,SYM2,50.0524,50.0624,686,608
1700000008304003948,SYM3,1001.6180,1001.7182,1122,479
1700000008305097209,SYM0,99.6626,99.6726,267,556
1700000008306183087,SYM1,252.4756,252.5009,539,724
1700000008307256905,SYM2,50.0565,50.0665,542,300
1700000008308294990,SYM3,1001.6048,1001.7050,854,565
1700000008309298945,SYM0,99.6870,99.6970,682,506
1700000008310331584,SYM1,252.4649,252.4902,463,851
1700000008311409236,SYM2,50.0549,50.0649,526,397
1700000008312477294,SYM3,1001.6115,1001.7116,372,524
1700000008313484901,SYM0,99.6977,99.7077,366,382
1700000008314531839,SYM1,252.5296,252.5548,445,328
1700000008315551766,SYM2,50.0577,50.0677,870,503
1700000008316603458,SYM3,1001.4744,1001.5746,607,516
1700000008317668662,SYM0,99.7206,99.7306,457,735
1700000008318756722,SYM1,252.5637,252.5889,490,299
1700000008319798070,SYM2,50.0597,50.0697,317,291
1700000008320802131,SYM3,1001.6184,1001.7186,812,432
1700000008321877279,SYM0,99.6905,99.7005,340,545
1700000008322937790,SYM1,252.6147,252.6400,657,520
1700000008324017421,SYM2,50.0554,50.0654,959,833
1700000008325069485,SYM3,1001.2195,1001.3196,458,406
1700000008326163295,SYM0,99.7126,99.7226,736,534
1700000008327167133,SYM1,252.6698,252.6951,305,510
1700000008328208851,SYM2,50.0541,50.0641,497,706
1700000008329217463,SYM3,1001.2582,1001.3583,492,549
1700000008330272626,SYM0,99.7167,99.7267,598,420
1700000008331371276,SYM1,252.7628,252.7881,296,709
1700000008332435622,SYM2,50.0485,50.0585,908,350
1700000008333460880,SYM3,1001.1948,1001.2949,366,368
1700000008334492784,SYM0,99.6903,99.7003,542,741
1700000008335517230,SYM1,252.7650,252.7903,721,788
1700000008336559832,SYM2,50.0649,50.0749,371,600
1700000008337604091,SYM3,1001.3451,1001.4453,493,377
1700000008338618846,SYM0,99.6984,99.7084,823,899
1700000008339621983,SYM1,252.6874,252.7127,963,429
1700000008340690060,SYM2,50.0761,50.0861,336,516
1700000008341763565,SYM3,1001.5785,1001.6786,686,407
1700000008342827665,SYM0,99.7122,99.7222,892,556
1700000008343859191,SYM1,252.6596,252.6849,463,492
1700000008344950268,SYM2,50.0768,50.0868,628,421
1700000008346005462,SYM3,1001.7089,1001.8090,606,433
1700000008347061919,SYM0,99.7086,99.7186,243,485
1700000008348126288,SYM1,252.7099,252.7351,508,427
1700000008349178760,SYM2,50.0783,50.0883,694,451
1700000008350236729,SYM3,1001.8095,1001.9097,460,505
1700000008351270828,SYM0,99.6980,99.7080,609,432
1700000008352306133,SYM1,252.7079,252.7332,498,564
1700000008353363728,SYM2,50.0805,50.0905,570,462
1700000008354413437,SYM3,1001.9383,1002.0385,547,464
1700000008355484087,SYM0,99.6912,99.7012,549,472
1700000008356510072,SYM1,252.7162,252.7415,544,460
1700000008357577758,SYM2,50.0726,50.0826,413,497
1700000008358622545,SYM3,1001.5883,1001.6884,398,715
1700000008359672233,SYM0,99.7342,99.7442,444,573
1700000008360704582,SYM1,252.7616,252.7869,347,705
1700000008361734922,SYM2,50.0683,50.0783,500,496
1700000008362772942,SYM3,1001.6351,1001.7353,690,365
1700000008363855765,SYM0,99.7279,99.7379,399,407
1700000008364944182,SYM1,252.8173,252.8426,383,591
1700000008365945345,SYM2,50.0684,50.0784,517,708
1700000008366999565,SYM3,1001.7752,1001.8754,451,439
1700000008368064648,SYM0,99.7358,99.7458,238,665
1700000008369141594,SYM1,252.8077,252.8330,396,521
1700000008370158071,SYM2,50.0631,50.0731,333,464
1700000008371255556,SYM3,1001.4374,1001.5376,576,431
1700000008372325074,SYM0,99.7380,99.7480,665,511
1700000008373401218,SYM1,252.7910,252.8163,407,748
1700000008374460330,SYM2,50.0806,50.0906,536,512
1700000008375554196,SYM3,1001.4833,1001.5834,452,462
1700000008376643715,SYM0,99.7545,99.7645,435,448
1700000008377697699,SYM1,252.7859,252.8111,595,303
1700000008378796478,SYM2,50.0809,50.0909,471,471
1700000008379829493,SYM3,1001.7256,1001.8258,417,464
1700000008380927208,SYM0,99.7899,99.7999,437,783
1700000008381949847,SYM1,252.8022,252.8275,645,263
1700000008382993196,SYM2,50.0778,50.0878,341,558
1700000008384016952,SYM3,1001.6533,1001.7534,395,427
1700000008385054319,SYM0,99.7749,99.7849,411,400
1700000008386065401,SYM1,252.7829,252.8081,821,471
1700000008387127789,SYM2,50.0864,50.0964,339,411
1700000008388190003,SYM3,1001.8235,1001.9237,411,671
1700000008389191574,SYM0,99.8146,99.8246,830,476
1700000008390285743,SYM1,252.6149,252.6402,665,360
1700000008391344310,SYM2,50.0888,50.0988,639,315
1700000008392435683,SYM3,1001.6548,1001.7550,501,335
1700000008393466385,SYM0,99.8108,99.8208,574,419
1700000008394496264,SYM1,252.6338,252.6590,574,377
1700000008395592246,SYM2,50.0772,50.0872,484,938
1700000008396598300,SYM3,1001.9256,1002.0258,680,556
1700000008397659265,SYM0,99.7655,99.7755,389,698
1700000008398696473,SYM1,252.6903,252.7156,418,407
1700000008399749562,SYM2,50.0929,50.1029,432,520
1700000008400823786,SYM3,1002.3196,1002.4199,462,630
1700000008401915386,SYM0,99.7800,99.7900,444,320
1700000008402947528,SYM1,252.6148,252.6401,448,646
1700000008403967157,SYM2,50.0977,50.1077,271,584
1700000008404995111,SYM3,1002.2351,1002.3353,319,523
1700000008406056961,SYM0,99.7709,99.7809,280,404
1700000008407129680,SYM1,252.5595,252.5847,578,577
1700000008408147837,SYM2,50.0901,50.1001,572,475
1700000008409241026,SYM3,1002.4539,1002.5542,287,551
1700000008410285807,SYM0,99.7604,99.7704,491,445
1700000008411354579,SYM1,252.4149,252.4401,828,282
1700000008412359497,SYM2,50.0846,50.0946,361,453
1700000008413454070,SYM3,1002.4102,1002.5105,688,436
1700000008414529680,SYM0,99.8038,99.8138,928,602
1700000008415582283,SYM1,252.4440,252.4692,492,670
1700000008416667433,SYM2,50.0887,50.0987,535,367
1700000008417675344,SYM3,1002.2924,1002.3927,508,358
1700000008418715116,SYM0,99.8198,99.8298,786,637
1700000008419811018,SYM1,252.4021,252.4273,594,331
1700000008420882665,SYM2,50.0994,50.1094,335,603
1700000008421947814,SYM3,1002.2685,1002.3687,781,499
1700000008422986139,SYM0,99.7843,99.7943,405,477
1700000008423993546,SYM1,252.3467,252.3720,342,538
1700000008425009406,SYM2,50.0932,50.1032,408,691
1700000008426029962,SYM3,1002.6788,1002.7791,725,626
1700000008427102698,SYM0,99.7962,99.8062,357,549
1700000008428166016,SYM1,252.3728,252.3980,349,420
1700000008429246561,SYM2,50.0846,50.0946,589,488
1700000008430302972,SYM3,1002.5662,1002.6665,368,721
1700000008431329615,SYM0,99.7830,99.7930,469,196
1700000008432389827,SYM1,252.2974,252.3226,633,552
1700000008433489178,SYM2,50.0902,50.1002,360,830
1700000008434489331,SYM3,1002.5128,1002.6130,548,421
1700000008435586983,SYM0,99.7459,99.7559,551,498
1700000008436589759,SYM1,252.2003,252.2256,298,597
1700000008437653646,SYM2,50.0867,50.0967,493,356
1700000008438708292,SYM3,1002.2666,1002.3668,752,397
1700000008439765262,SYM0,99.7463,99.7563,245,506
1700000008440863889,SYM1,252.2139,252.2392,449,343
1700000008441931372,SYM2,50.0878,50.0978,712,344
1700000008443022017,SYM3,1002.1001,1002.2003,321,604
1700000008444092905,SYM0,99.7273,99.7373,559,423
1700000008445138468,SYM1,252.1501,252.1753,686,565
1700000008446176007,SYM2,50.0842,50.0942,405,434
1700000008447193470,SYM3,1002.2476,1002.3478,381,571
1700000008448282204,SYM0,99.7216,99.7316,832,351
1700000008449340761,SYM1,252.1464,252.1716,634,498
1700000008450403234,SYM2,50.0834,50.0934,494,539
1700000008451443517,SYM3,1002.2197,1002.3199,461,574
1700000008452463069,SYM0,99.7415,99.7515,563,596
1700000008453492661,SYM1,252.2091,252.2343,577,528
1700000008454590073,SYM2,50.0645,50.0745,804,496
1700000008455638730,SYM3,1002.3427,1002.4429,612,469
1700000008456640056,SYM0,99.7173,99.7273,367,1260
1700000008457738817,SYM1,252.2418,252.2670,518,397
1700000008458838511,SYM2,50.0740,50.0840,537,424
1700000008459883447,SYM3,1002.5264,1002.6267,554,572
1700000008460944394,SYM0,99.6989,99.7089,611,609
1700000008462017530,SYM1,252.2739,252.2991,584,809
1700000008463092865,SYM2,50.0722,50.0822,481,474
1700000008464120383,SYM3,1002.3409,1002.4412,288,747
1700000008465173886,SYM0,99.6879,99.6979,442,617
1700000008466202342,SYM1,252.3145,252.3398,585,496
1700000008467272176,SYM2,50.0867,50.0967,425,739
1700000008468340286,SYM3,1002.7495,1002.8498,509,588
1700000008469369006,SYM0,99.6755,99.6855,501,407
1700000008470382377,SYM1,252.3713,252.3965,852,563
1700000008471476417,SYM2,50.0699,50.0799,547,410
1700000008472477323,SYM3,1002.3534,1002.4537,340,449
1700000008473496011,SYM0,99.6670,99.6770,414,587
1700000008474554440,SYM1,252.3506,252.3758,609,507
1700000008475585009,SYM2,50.0749,50.0849,439,674
1700000008476652464,SYM3,1002.5510,1002.6512,530,633
1700000008477704713,SYM0,99.6322,99.6422,277,674
1700000008478776466,SYM1,252.4029,252.4281,483,483
1700000008479837381,SYM2,50.0758,50.0858,572,313
1700000008480919472,SYM3,1002.5040,1002.6042,307,829
1700000008482008278,SYM0,99.6690,99.6790,808,382
1700000008483010449,SYM1,252.3813,252.4065,704,381
1700000008484061065,SYM2,50.0703,50.0803,870,426
1700000008485151657,SYM3,1002.6374,1002.7377,597,626
1700000008486238911,SYM0,99.6574,99.6674,302,323
1700000008487295938,SYM1,252.3983,252.4236,468,646
1700000008488389431,SYM2,50.0817,50.0917,778,644
1700000008489468407,SYM3,1003.1401,1003.2404,358,586
1700000008490549245,SYM0,99.6666,99.6766,794,935
1700000008491577214,SYM1,252.5146,252.5399,386,372
1700000008492606175,SYM2,50.0707,50.0807,389,297
1700000008493694903,SYM3,1002.8631,1002.9634,377,295
1700000008494783734,SYM0,99.6739,99.6839,782,597
1700000008495861573,SYM1,252.5190,252.5442,302,484
1700000008496949941,SYM2,50.0626,50.0726,570,461
1700000008498039719,SYM3,1002.9256,1003.0259,489,428
1700000008499041251,SYM0,99.6570,99.6670,607,723
1700000008500094308,SYM1,252.4804,252.5056,358,338
1700000008501147166,SYM2,50.0583,50.0683,422,456
1700000008502159438,SYM3,1003.1249,1003.2252,737,332
1700000008503235068,SYM0,99.6479,99.6579,375,641
1700000008504329985,SYM1,252.5325,252.5578,311,328
1700000008505330113,SYM2,50.0593,50.0693,654,401
1700000008506380069,SYM3,1003.4921,1003.5925,535,564
1700000008507426268,SYM0,99.6294,99.6394,442,655
1700000008508453256,SYM1,252.5026,252.5278,228,339
1700000008509483122,SYM2,50.0530,50.0630,438,405
1700000008510484069,SYM3,1003.7233,1003.8237,561,722
1700000008511526063,SYM0,99.6333,99.6433,393,356
1700000008512611643,SYM1,252.5694,252.5946,461,545
1700000008513619273,SYM2,50.0460,50.0560,491,794
1700000008514631206,SYM3,1003.8319,1003.9323,591,508
1700000008515692514,SYM0,99.6514,99.6614,448,361
1700000008516714501,SYM1,252.6231,252.6484,418,635
1700000008517774952,SYM2,50.0504,50.0604,783,664
1700000008518801757,SYM3,1004.2798,1004.3802,462,707
1700000008519836872,SYM0,99.6267,99.6367,426,752
1700000008520837539,SYM1,252.6531,252.6783,560,342
1700000008521841915,SYM2,50.0436,50.0536,428,370
1700000008522937239,SYM3,1004.2552,1004.3557,689,523
1700000008524035004,SYM0,99.6364,99.6464,618,668
1700000008525108093,SYM1,252.6278,252.6530,687,379
1700000008526134007,SYM2,50.0375,50.0475,366,363
1700000008527170628,SYM3,1004.0692,1004.1696,1090,828
1700000008528178267,SYM0,99.6427,99.6527,333,608
1700000008529190946,SYM1,252.6326,252.6579,621,442
1700000008530283648,SYM2,50.0322,50.0422,393,572
1700000008531321078,SYM3,1004.0394,1004.1398,407,662
1700000008532353443,SYM0,99.6383,99.6483,368,869
1700000008533386859,SYM1,252.6096,252.6348,789,380
1700000008534477124,SYM2,50.0393,50.0493,473,351
1700000008535484590,SYM3,1004.1320,1004.2324,490,295
1700000008536577853,SYM0,99.6275,99.6375,684,336
1700000008537628839,SYM1,252.5769,252.6022,269,648
1700000008538640358,SYM2,50.0290,50.0390,449,540
1700000008539699257,SYM3,1003.9693,1004.0697,343,576
1700000008540798040,SYM0,99.6134,99.6234,473,404
1700000008541832647,SYM1,252.5897,252.6150,389,691
1700000008542885506,SYM2,50.0152,50.0252,489,370
1700000008543983405,SYM3,1003.9651,1004.0655,463,582
1700000008544989314,SYM0,99.5875,99.5975,486,343
1700000008546026070,SYM1,252.5486,252.5739,362,645
1700000008547109928,SYM2,50.0269,50.0369,908,416
1700000008548156895,SYM3,1004.3559,1004.4564,498,679
1700000008549200146,SYM0,99.5918,99.6018,570,607
1700000008550251117,SYM1,252.4791,252.5043,620,522
1700000008551310345,SYM2,50.0381,50.0481,575,647
1700000008552351023,SYM3,1004.4061,1004.5066,402,563
1700000008553407013,SYM0,99.6086,99.6186,500,534
1700000008554459752,SYM1,252.4461,252.4714,492,636
1700000008555516154,SYM2,50.0368,50.0468,336,355
1700000008556571995,SYM3,1004.0601,1004.1605,588,547
1700000008557616302,SYM0,99.6408,99.6508,574,461
1700000008558669395,SYM1,252.3542,252.3794,384,226
1700000008559741649,SYM2,50.0406,50.0506,316,446
1700000008560825336,SYM3,1003.7571,1003.8575,336,423
1700000008561830895,SYM0,99.6447,99.6547,390,426
1700000008562859057,SYM1,252.4173,252.4425,516,584
1700000008563930336,SYM2,50.0269,50.0369,635,446
1700000008564959621,SYM3,1003.8109,1003.9112,385,487
1700000008565959664,SYM0,99.6452,99.6552,466,318
1700000008567022831,SYM1,252.3716,252.3969,567,702
1700000008568036716,SYM2,50.0476,50.0576,483,854
1700000008569083092,SYM3,1003.9758,1004.0762,543,450
1700000008570154131,SYM0,99.6613,99.6713,586,798
1700000008571239862,SYM1,252.3999,252.4252,578,342
1700000008572319500,SYM2,50.0357,50.0457,424,559
1700000008573414400,SYM3,1004.1648,1004.2652,325,774
1700000008574458446,SYM0,99.6678,99.6778,548,617
1700000008575487625,SYM1,252.3150,252.3402,608,355
1700000008576557389,SYM2,50.0247,50.0347,571,551
1700000008577620701,SYM3,1003.9402,1004.0406,523,501
1700000008578661490,SYM0,99.6591,99.6691,448,660
1700000008579759954,SYM1,252.2512,252.2764,736,261
1700000008580833158,SYM2,50.0455,50.0555,331,840
1700000008581835422,SYM3,1003.4457,1003.5461,258,520
1700000008582848715,SYM0,99.6524,99.6624,464,614
1700000008583867131,SYM1,252.2430,252.2682,596,546
1700000008584942693,SYM2,50.0301,50.0401,921,898
1700000008585977452,SYM3,1003.5520,1003.6524,549,512
1700000008587005397,SYM0,99.6228,99.6328,532,682
1700000008588053005,SYM1,252.2206,252.2458,379,481
1700000008589073256,SYM2,50.0285,50.0385,399,676
1700000008590082208,SYM3,1003.5608,1003.6612,395,275
1700000008591105974,SYM0,99.6518,99.6618,371,486
1700000008592191128,SYM1,252.1401,252.1654,506,554
1700000008593242028,SYM2,50.0127,50.0227,367,673
1700000008594306304,SYM3,1003.4865,1003.5869,459,425
1700000008595321755,SYM0,99.6459,99.6559,484,396
1700000008596337673,SYM1,252.0908,252.1160,461,435
1700000008597425252,SYM2,50.0084,50.0184,301,669
1700000008598505036,SYM3,1003.2903,1003.3907,596,457
1700000008599528906,SYM0,99.6340,99.6440,712,492
1700000008600605034,SYM1,252.0045,252.0297,485,426
1700000008601661289,SYM2,50.0101,50.0201,406,574
1700000008602705965,SYM3,1002.9332,1003.0335,367,399
1700000008603796081,SYM0,99.6069,99.6169,493,541
1700000008604798724,SYM1,251.9849,252.0101,705,364
1700000008605881728,SYM2,50.0233,50.0333,687,531
1700000008606919504,SYM3,1002.8846,1002.9848,419,618
1700000008607931177,SYM0,99.6375,99.6475,610,669
1700000008608931949,SYM1,251.9103,251.9355,369,482
1700000008609967874,SYM2,50.0272,50.0372,247,742
1700000008611001058,SYM3,1002.6657,1002.7660,491,853
1700000008612054414,SYM0,99.6593,99.6693,297,435
1700000008613119893,SYM1,251.8365,251.8617,606,440
1700000008614192220,SYM2,50.0315,50.0415,408,402
1700000008615266412,SYM3,1002.6044,1002.7047,526,474
1700000008616319358,SYM0,99.6893,99.6993,516,585
1700000008617385091,SYM1,251.7998,251.8250,865,564
1700000008618475834,SYM2,50.0388,50.0488,461,361
1700000008619504728,SYM3,1002.7649,1002.8652,421,338
1700000008620550392,SYM0,99.6842,99.6942,481,489
1700000008621586330,SYM1,251.8687,251.8939,579,540
1700000008622667420,SYM2,50.0343,50.0443,406,322
1700000008623752688,SYM3,1003.1230,1003.2233,370,559
1700000008624794133,SYM0,99.7014,99.7114,346,420
1700000008625847380,SYM1,251.8390,251.8642,503,332
1700000008626926098,SYM2,50.0366,50.0466,415,896
1700000008627963545,SYM3,1003.3908,1003.4912,346,505
1700000008629046123,SYM0,99.6832,99.6932,608,440
1700000008630114117,SYM1,251.9156,251.9408,378,902
1700000008631131780,SYM2,50.0616,50.0716,425,365
1700000008632190237,SYM3,1003.5695,1003.6699,564,483
1700000008633289663,SYM0,99.6748,99.6848,554,471
1700000008634290696,SYM1,251.8657,251.8909,514,387
1700000008635359128,SYM2,50.0743,50.0843,739,368
1700000008636441878,SYM3,1003.7182,1003.8186,784,497
1700000008637505202,SYM0,99.6688,99.6788,440,443
1700000008638570429,SYM1,251.8872,251.9124,493,286
1700000008639609142,SYM2,50.0777,50.0877,515,315
1700000008640626462,SYM3,1004.0722,1004.1726,568,790
1700000008641645798,SYM0,99.6618,99.6718,620,651
1700000008642690569,SYM1,251.8761,251.9013,575,384
1700000008643695006,SYM2,50.0865,50.0965,500,672
1700000008644735495,SYM3,1003.7450,1003.8454,303,347
1700000008645794821,SYM0,99.6699,99.6799,646,586
1700000008646814508,SYM1,251.8388,251.8640,663,507
1700000008647910473,SYM2,50.0937,50.1037,425,510
1700000008648926075,SYM3,1003.6161,1003.7165,374,486
1700000008649980301,SYM0,99.6972,99.7072,522,554
1700000008651067318,SYM1,251.8069,251.8320,553,573
1700000008652162425,SYM2,50.0927,50.1027,429,305
1700000008653238271,SYM3,1003.3622,1003.4625,485,629
1700000008654335811,SYM0,99.6986,99.7086,576,647
1700000008655419786,SYM1,251.7056,251.7307,538,396
1700000008656423846,SYM2,50.0971,50.1071,352,546
1700000008657458612,SYM3,1003.1294,1003.2297,416,301
1700000008658484412,SYM0,99.6867,99.6967,339,638
1700000008659584297,SYM1,251.6650,251.6902,321,441
1700000008660624109,SYM2,50.1025,50.1125,524,664
1700000008661693696,SYM3,1003.0368,1003.1371,541,555
1700000008662758195,SYM0,99.6682,99.6782,381,406
1700000008663768787,SYM1,251.5893,251.6145,323,496
1700000008664774376,SYM2,50.1068,50.1168,346,581
1700000008665827906,SYM3,1003.1772,1003.2775,415,660
1700000008666908719,SYM0,99.6689,99.6789,362,528
1700000008667974771,SYM1,251.6336,251.6588,226,571
1700000008669020231,SYM2,50.1138,50.1238,396,513
1700000008670088740,SYM3,1003.0086,1003.1089,586,475
1700000008671186912,SYM0,99.6699,99.6799,352,416
1700000008672225635,SYM1,251.6024,251.6275,498,427
1700000008673267831,SYM2,50.1153,50.1253,576,948
1700000008674356903,SYM3,1002.6938,1002.7940,417,467
1700000008675360212,SYM0,99.6418,99.6518,1067,498
1700000008676432829,SYM1,251.6504,251.6756,491,412
1700000008677494660,SYM2,50.1313,50.1413,1051,364
1700000008678544427,SYM3,1002.7755,1002.8758,750,393
1700000008679614194,SYM0,99.6591,99.6691,656,384
1700000008680705460,SYM1,251.6517,251.6769,582,374
1700000008681800220,SYM2,50.1296,50.1396,458,408
1700000008682889876,SYM3,1002.7989,1002.8992,560,419
1700000008683940998,SYM0,99.6336,99.6436,434,757
1700000008685033974,SYM1,251.7042,251.7294,554,563
1700000008686120045,SYM2,50.1231,50.1331,376,417
1700000008687130820,SYM3,1003.2105,1003.3108,484,1053
1700000008688159639,SYM0,99.6704,99.6804,506,672
1700000008689195994,SYM1,251.7090,251.7341,640,437
1700000008690273442,SYM2,50.1263,50.1363,337,644
1700000008691333914,SYM3,1003.1323,1003.2326,384,951
1700000008692361903,SYM0,99.7027,99.7127,626,541
1700000008693377957,SYM1,251.6906,251.7158,445,385
1700000008694407722,SYM2,50.1351,50.1451,282,583
1700000008695429301,SYM3,1002.6777,1002.7780,330,335
1700000008696490565,SYM0,99.7071,99.7171,506,607
1700000008697573558,SYM1,251.7003,251.7255,460,633
1700000008698652170,SYM2,50.1274,50.1374,422,447
1700000008699724463,SYM3,1002.3752,1002.4755,458,331
1700000008700820626,SYM0,99.6838,99.6938,466,597
1700000008701873510,SYM1,251.6516,251.6767,780,584
1700000008702890659,SYM2,50.1372,50.1472,648,631
1700000008703919148,SYM3,1002.6004,1002.7006,225,625
1700000008704947931,SYM0,99.6608,99.6708,483,432
1700000008705975543,SYM1,251.7498,251.7750,520,594
1700000008706999951,SYM2,50.1389,50.1489,748,496
1700000008708057488,SYM3,1002.6581,1002.7584,693,514
1700000008709147373,SYM0,99.6735,99.6835,595,790
1700000008710216234,SYM1,251.7204,251.7455,530,671
1700000008711276963,SYM2,50.1348,50.1448,685,578
1700000008712337131,SYM3,1002.5384,1002.6387,676,517
1700000008713391019,SYM0,99.7094,99.7194,259,485
